caseid,age,sex,fulltime_emp,phys_challenge,sleep,homework,socializing
20160112150898,36,Male,Full time,No difficulty,450,0,130
20160112150902,51,Male,No answer,No difficulty,270,0,660
20160112150903,64,Female,No answer,No difficulty,690,0,0
20160112150908,15,Male,No answer,No difficulty,750,0,370
20160112150912,56,Male,No answer,No difficulty,630,0,758
20160112150914,58,Female,Full time,No difficulty,660,0,205
20160112150916,60,Male,No answer,No difficulty,1130,0,180
20160112150918,56,Male,No answer,No difficulty,660,0,570
20160112150920,43,Female,No answer,No difficulty,630,0,720
20160112150921,51,Male,Full time,No difficulty,465,0,630
20160112150925,72,Female,Part time,No difficulty,540,0,430
20160112150927,40,Male,Full time,No difficulty,630,0,360
20160112150929,67,Male,No answer,No difficulty,320,0,840
20160112150932,28,Female,Part time,Has difficulty,550,0,105
20160112150938,29,Female,Part time,No difficulty,600,0,210
20160112150939,51,Female,Full time,No difficulty,540,0,205
20160112150949,60,Female,No answer,No difficulty,540,0,430
20160112150951,70,Female,No answer,Has difficulty,600,0,30
20160112150953,72,Female,No answer,No difficulty,600,0,691
20160112150956,23,Male,Part time,No difficulty,510,0,115
20160112150957,70,Female,No answer,No difficulty,525,0,405
20160112150960,64,Female,No answer,No difficulty,420,0,350
20160112150961,43,Male,Full time,No difficulty,495,0,60
20160112150969,68,Female,No answer,No difficulty,539,0,440
20160112150972,16,Female,No answer,No difficulty,630,190,75
20160112150974,65,Female,Full time,No difficulty,510,0,665
20160112150975,27,Female,Full time,No difficulty,600,0,70
20160112150979,69,Female,No answer,Has difficulty,510,0,420
20160112150980,46,Female,Full time,No difficulty,540,0,75
20160112150981,48,Female,Full time,Has difficulty,510,0,52
20160112150982,85,Female,No answer,No difficulty,595,0,325
20160112150987,67,Male,No answer,No difficulty,670,0,405
20160112150989,20,Female,Part time,No difficulty,401,40,120
20160112150991,44,Male,Part time,No difficulty,920,0,300
20160112150992,67,Male,No answer,No difficulty,510,0,350
20160112150994,51,Male,Full time,No difficulty,400,0,180
20160112150995,58,Female,Part time,No difficulty,502,0,420
20160112151005,60,Female,No answer,No difficulty,427,0,428
20160112151010,69,Male,No answer,No difficulty,540,0,309
20160112151011,48,Male,No answer,No difficulty,600,0,570
20160112151015,33,Female,Full time,No difficulty,720,0,550
20160112151017,79,Female,No answer,Has difficulty,370,0,420
20160112151020,45,Male,Full time,No difficulty,380,0,212
20160112151025,70,Female,No answer,No difficulty,580,0,500
20160112151026,45,Female,Part time,No difficulty,700,0,680
20160112151027,23,Male,Full time,No difficulty,600,0,170
20160112151031,32,Female,Full time,No difficulty,480,0,160
20160112151032,53,Male,Full time,No difficulty,360,0,120
20160112151033,39,Male,Full time,Has difficulty,480,0,40
20160112151036,80,Female,Full time,No difficulty,445,0,340
20160112151039,36,Male,Full time,No difficulty,415,0,70
20160112151045,80,Female,No answer,Has difficulty,540,0,560
20160112151047,80,Female,No answer,Has difficulty,690,0,677
20160112151049,49,Female,Part time,No difficulty,500,0,210
20160112151051,50,Male,Full time,No difficulty,355,0,210
20160112151058,50,Male,Full time,No difficulty,435,0,45
20160112151059,26,Female,Full time,No difficulty,540,0,135
20160112151069,48,Female,Part time,No difficulty,405,0,180
20160112151070,52,Female,Part time,No difficulty,720,0,630
20160112151072,57,Male,No answer,Has difficulty,895,0,140
20160112151078,65,Female,No answer,No difficulty,560,0,331
20160112151081,35,Female,Part time,No difficulty,700,0,440
20160112151087,16,Female,Part time,No difficulty,505,0,570
20160112151088,56,Male,Full time,No difficulty,390,0,190
20160112151091,19,Male,No answer,No difficulty,630,0,710
20160112151096,17,Male,No answer,No difficulty,677,0,690
20160112151097,69,Female,No answer,No difficulty,495,0,838
20160112151099,64,Female,Part time,No difficulty,510,0,435
20160112151108,60,Female,Full time,No difficulty,480,0,510
20160112151110,33,Female,Full time,No difficulty,360,0,60
20160112151113,57,Male,No answer,No difficulty,540,0,645
20160112151117,67,Female,No answer,No difficulty,495,0,375
20160112151119,80,Female,No answer,Has difficulty,510,0,415
20160112151121,37,Female,Full time,No difficulty,420,0,140
20160112151123,35,Female,Part time,No difficulty,480,0,240
20160112151124,32,Male,Full time,No difficulty,420,0,487
20160112151125,27,Female,Full time,No difficulty,475,0,60
20160112151126,50,Male,Full time,No difficulty,540,0,235
20160112151128,41,Male,Full time,No difficulty,375,0,75
20160112151133,67,Female,Full time,No difficulty,602,0,186
20160112151135,61,Female,No answer,No difficulty,459,0,412
20160112151136,80,Male,Part time,No difficulty,420,0,374
20160112151137,49,Female,Full time,No difficulty,630,0,250
20160112151139,55,Female,Full time,No difficulty,565,0,380
20160112151140,62,Female,Part time,Has difficulty,720,0,710
20160112151141,37,Male,Full time,No difficulty,420,0,0
20160112151148,25,Female,Part time,No difficulty,965,0,180
20160112151150,59,Female,Full time,No difficulty,660,0,685
20160112151164,34,Male,Full time,No difficulty,450,0,270
20160112151169,32,Female,Full time,No difficulty,655,0,20
20160112151172,65,Female,No answer,Has difficulty,600,0,609
20160112151174,26,Male,Full time,Has difficulty,648,0,148
20160112151175,20,Female,Part time,No difficulty,420,0,470
20160112151183,47,Male,Full time,No difficulty,480,0,100
20160112151184,45,Male,Full time,No difficulty,535,0,240
20160112151186,58,Female,No answer,No difficulty,515,0,92
20160112151188,33,Female,Full time,No difficulty,450,0,380
20160112151191,55,Female,Full time,No difficulty,644,0,340
20160112151197,72,Female,No answer,No difficulty,510,0,285
20160112151201,34,Female,No answer,No difficulty,580,0,355
20160112151202,52,Male,Full time,No difficulty,390,0,510
20160112151207,59,Female,No answer,No difficulty,539,0,645
20160112151208,75,Male,No answer,Has difficulty,540,0,449
20160112151211,67,Male,No answer,No difficulty,375,0,719
20160112151213,21,Female,Part time,No difficulty,665,0,65
20160112151215,32,Male,Full time,No difficulty,620,0,85
20160112151217,56,Male,No answer,Has difficulty,599,0,600
20160112151219,29,Male,Full time,No difficulty,480,0,60
20160112151222,79,Female,No answer,No difficulty,390,0,270
20160112151225,27,Female,Full time,No difficulty,580,0,230
20160112151226,40,Female,Full time,No difficulty,537,210,120
20160112151229,85,Female,No answer,Has difficulty,279,0,1040
20160112151231,85,Male,No answer,Has difficulty,745,0,505
20160112151232,24,Male,Full time,No difficulty,510,0,620
20160112151233,56,Male,No answer,Has difficulty,600,0,778
20160112151240,24,Male,No answer,No difficulty,525,0,845
20160112151241,23,Female,Part time,No difficulty,718,0,660
20160112151248,58,Male,Full time,No difficulty,300,0,120
20160112151251,17,Female,Part time,No difficulty,680,0,180
20160112151252,39,Female,No answer,No difficulty,405,0,370
20160112151253,24,Female,No answer,No difficulty,565,0,685
20160112151256,71,Female,No answer,No difficulty,540,0,400
20160112151257,25,Male,Full time,No difficulty,450,0,165
20160112151258,56,Female,Full time,No difficulty,470,150,120
20160112151259,36,Male,Full time,No difficulty,610,0,345
20160112151263,67,Male,No answer,Has difficulty,505,0,325
20160112151265,35,Female,Full time,No difficulty,510,0,180
20160112151266,28,Female,No answer,No difficulty,600,0,230
20160112151267,62,Female,Part time,No difficulty,510,0,190
20160112151269,59,Female,Full time,No difficulty,540,0,265
20160112151271,34,Female,No answer,No difficulty,449,0,225
20160112151272,80,Female,No answer,No difficulty,615,0,345
20160112151273,34,Female,No answer,No difficulty,640,0,40
20160112151274,85,Female,No answer,Has difficulty,420,0,860
20160112151279,71,Male,No answer,No difficulty,510,0,349
20160112151282,29,Male,No answer,No difficulty,705,0,120
20160112151283,80,Female,No answer,No difficulty,640,0,470
20160112151285,26,Female,Full time,No difficulty,700,0,520
20160112151287,26,Male,Full time,No difficulty,420,0,205
20160112151289,64,Male,No answer,No difficulty,450,0,210
20160112151292,49,Male,Full time,No difficulty,590,0,120
20160112151299,52,Male,Full time,No difficulty,300,0,0
20160112151305,58,Male,No answer,Has difficulty,360,0,883
20160112151309,48,Female,Full time,No difficulty,479,0,137
20160112151316,48,Female,Full time,No difficulty,581,0,345
20160112151322,46,Female,Full time,No difficulty,600,0,525
20160112151325,77,Male,No answer,No difficulty,630,0,630
20160112151329,18,Female,Part time,No difficulty,420,312,295
20160112151334,40,Female,Part time,No difficulty,465,0,110
20160112151335,54,Female,Part time,No difficulty,540,0,30
20160112151340,44,Female,Full time,No difficulty,440,0,341
20160112151341,44,Male,Full time,No difficulty,720,0,328
20160112151346,49,Female,Full time,No difficulty,495,0,200
20160112151351,18,Female,Part time,No difficulty,630,0,369
20160112151352,23,Female,Full time,No difficulty,690,0,179
20160112151353,31,Female,Full time,No difficulty,565,0,480
20160112151355,36,Female,No answer,No difficulty,510,0,95
20160112151356,60,Male,Full time,No difficulty,105,0,340
20160112151362,36,Male,Full time,No difficulty,465,0,30
20160112151363,50,Female,Full time,No difficulty,510,0,45
20160112151368,26,Male,Full time,No difficulty,600,0,420
20160112151373,42,Female,Full time,No difficulty,450,0,85
20160112151377,39,Female,Full time,No difficulty,405,0,60
20160112151379,35,Male,Full time,No difficulty,510,0,45
20160112151380,61,Female,Part time,No difficulty,535,0,273
20160112151384,24,Female,Full time,No difficulty,600,0,85
20160112151385,60,Male,No answer,No difficulty,660,0,740
20160112151388,57,Female,Full time,Has difficulty,540,0,165
20160112151390,51,Male,Part time,No difficulty,720,0,540
20160112151391,74,Male,No answer,Has difficulty,540,0,855
20160112151393,76,Female,No answer,No difficulty,540,0,570
20160112151395,51,Male,Full time,No difficulty,420,0,330
20160112151406,56,Female,Part time,No difficulty,420,0,194
20160112151407,67,Female,No answer,No difficulty,570,0,185
20160112151410,39,Female,Part time,No difficulty,510,0,315
20160112151412,41,Male,Full time,No difficulty,575,0,30
20160112151413,47,Female,Full time,No difficulty,480,0,190
20160112151415,77,Female,No answer,Has difficulty,500,0,180
20160112151416,79,Female,No answer,No difficulty,540,0,745
20160112151418,50,Male,Full time,No difficulty,590,0,520
20160112151419,63,Female,Full time,No difficulty,580,0,310
20160112151421,72,Male,No answer,No difficulty,660,0,240
20160112151428,50,Male,Full time,No difficulty,520,420,18
20160112151431,34,Female,Full time,No difficulty,660,0,180
20160112151432,43,Female,Part time,No difficulty,505,0,455
20160112151439,31,Female,Part time,No difficulty,460,90,500
20160112151444,85,Male,No answer,Has difficulty,780,0,540
20160112151445,53,Female,Full time,No difficulty,177,0,40
20160112151447,60,Female,Full time,No difficulty,630,0,515
20160112151450,74,Female,No answer,No difficulty,595,0,468
20160112151454,15,Female,No answer,No difficulty,458,120,93
20160112151462,50,Female,No answer,No difficulty,460,0,80
20160112151467,28,Male,Full time,No difficulty,480,0,205
20160112151475,57,Female,Full time,No difficulty,600,0,780
20160112151476,34,Male,Full time,No difficulty,430,0,730
20160112151477,28,Male,Full time,No difficulty,355,0,240
20160112151478,67,Female,Full time,No difficulty,630,0,390
20160112151481,63,Female,Full time,No difficulty,615,0,180
20160112151483,17,Female,Part time,No difficulty,525,0,120
20160112151484,31,Male,Full time,No difficulty,590,0,280
20160112151487,58,Male,Full time,No difficulty,630,0,395
20160112151489,51,Female,Full time,No difficulty,405,0,285
20160112151491,52,Male,Full time,No difficulty,480,0,335
20160112151492,80,Male,No answer,No difficulty,474,0,340
20160112151493,41,Male,Part time,No difficulty,758,0,342
20160112151495,61,Male,No answer,Has difficulty,480,0,760
20160112151502,47,Male,No answer,Has difficulty,509,0,862
20160112151503,50,Female,Part time,No difficulty,270,0,0
20160112151504,43,Male,Full time,No difficulty,510,0,330
20160112151505,46,Male,Full time,No difficulty,560,0,638
20160112151506,58,Male,No answer,No difficulty,720,0,255
20160112151508,58,Female,No answer,Has difficulty,720,0,491
20160112151511,46,Female,No answer,Has difficulty,660,0,280
20160112151512,37,Male,Full time,No difficulty,550,0,130
20160112151513,43,Male,Full time,No difficulty,869,0,278
20160112151515,18,Female,Part time,No difficulty,720,0,535
20160112151516,43,Female,Full time,No difficulty,555,0,580
20160112151517,62,Female,No answer,Has difficulty,600,0,510
20160112151518,23,Male,Part time,No difficulty,600,703,0
20160112151520,30,Female,Full time,No difficulty,540,0,205
20160112151521,69,Male,No answer,Has difficulty,510,0,540
20160112151523,70,Female,Part time,No difficulty,615,0,370
20160112151527,61,Female,No answer,No difficulty,734,0,135
20160112151530,34,Female,Part time,No difficulty,570,0,225
20160112151532,77,Male,No answer,No difficulty,420,0,808
20160112151536,57,Female,Full time,No difficulty,295,0,0
20160112151537,58,Female,No answer,No difficulty,480,0,160
20160112151541,85,Male,No answer,No difficulty,540,0,680
20160112151546,38,Female,No answer,Has difficulty,700,0,272
20160112151549,50,Female,Full time,No difficulty,900,0,520
20160112151551,30,Female,Full time,No difficulty,515,0,235
20160112151554,22,Female,Full time,No difficulty,627,179,258
20160112151555,30,Male,Full time,No difficulty,465,0,355
20160112151558,43,Female,Full time,No difficulty,780,0,180
20160112151566,67,Male,No answer,No difficulty,540,0,485
20160112151567,39,Female,Full time,No difficulty,660,0,225
20160112151568,42,Female,Full time,No difficulty,600,0,445
20160112151569,33,Female,Full time,No difficulty,475,0,30
20160112151572,60,Female,No answer,No difficulty,630,0,588
20160112151573,60,Female,Full time,No difficulty,445,0,270
20160112151580,77,Female,No answer,Has difficulty,867,0,420
20160112151583,55,Male,Full time,No difficulty,762,0,0
20160112151586,51,Male,Full time,No difficulty,660,0,450
20160112151587,43,Female,No answer,No difficulty,642,0,280
20160112151588,15,Male,No answer,No difficulty,780,0,552
20160112151594,37,Female,Part time,Has difficulty,419,0,744
20160112151598,71,Female,No answer,No difficulty,615,0,445
20160112151599,19,Female,No answer,Has difficulty,660,0,365
20160112151600,63,Male,No answer,No difficulty,570,0,420
20160112151605,63,Female,No answer,Has difficulty,615,0,310
20160112151610,48,Female,No answer,No difficulty,420,0,195
20160112151612,47,Female,Part time,No difficulty,450,0,310
20160112151617,68,Male,Part time,No difficulty,600,0,280
20160112151620,46,Male,Part time,No difficulty,220,0,210
20160112151624,71,Female,No answer,Has difficulty,615,0,514
20160112151626,67,Male,Full time,No difficulty,390,0,325
20160112151627,48,Male,No answer,No difficulty,385,0,507
20160112151629,62,Female,No answer,No difficulty,560,0,180
20160112151636,61,Male,Full time,No difficulty,420,0,260
20160112151642,50,Male,Full time,No difficulty,460,0,115
